,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
6600,Los Iracundos,0.15343,0.15343,198.50404,0,0.490193634,0,0.194,-8.972,1,,196.209,0.15343,121.878,pop,1,Adios Pampa Mia,0
6601,Jacky Cheung,0.93456,0.27917,287.4771,0.467,0.54634647,4,0.827,-13.632,1,,272.625,0.27917,91.999,pop,4,Fen Shou Zong Yao Zai Yu Tian,0
6602,Casual,1.54338,0.87183,203.02322,0.41,0.581793766,10,0.456,-13.173,0,0,197.979,0.53853,92.783,hip-hop,4,Bailando,0
6603,Truckfighters,0.40528,0.07085,270.44526,0,0.596011504,11,0.234,-4.935,1,0.576315292,263.378,0.07085,148.363,rock,4,Traffic,2007
6604,Connie Smith,0.52589,0.52589,148.63628,0.411,0.496794628,9,0.631,-10.182,1,,143.517,0.26291,121.162,country,1,Just One Time,0
6605,Mark Lowry,1.17022,0.56694,203.28444,0,0.493926145,10,0.616,-12.228,1,,203.284,0.1141,99.309,ccm,4,His Love Says (Album),0
6606,Skeletonwitch,0.4896,0.1928,252.08118,0,0.68955969,4,0.014,-5.131,0,0.725318691,248.924,0.04365,206.936,metal,4,Within My Blood,2004
6607,Petra,0.22253,0.22253,219.08853,0.38,0.798158656,4,0.901,-13.943,1,0.561428518,208.347,0.22253,131.634,ccm,4,More Power To Ya,0
6608,Peggy Lee,0.69169,0.19134,200.6722,0.096,0.770814367,7,0.275,-13.269,1,,189.521,0.19134,120.716,jazz,4,Mr. Wonderful,1992
6609,Leigh Jones,0.68366,0.22283,200.51546,0,0.593119272,0,0.493,-7.076,0,,193.434,0.22283,103.465,soul,3,Same Game,2008
6610,The Five Stairsteps,1.09007,0.43862,165.74649,3.024,0.543161423,10,0.71,-8.701,0,0,155.643,0.11608,93.847,soul,4,Danger! Shes A Stranger,2005
6611,Roberto Torres,0.81521,0.44411,276.00934,0,0.482356043,5,0.844,-7.196,0,0,272.637,0.44411,161.345,salsa,4,Decima Del Tiempo De Antes,0
6612,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,5.76583,0.15312,202.10893,0,0.845373304,10,0.532,-6.176,0,0.253834736,202.109,0.15312,94.918,rap,4,Rider 4 Real,0
6613,Onesidezero,0.03574,0.03574,281.12934,0,0.596642396,6,0.332,-6.765,0,0.445454526,277.873,0.03574,151.746,grunge,1,Eight (Album Version),2001
6614,Jazz Gillum,0.46289,0.46289,170.9971,0.415,0.362800142,9,0.808,-15.08,1,,165.314,0.23975,140.144,blues,1,Boar Hog Blues,1997
6615,Lighthouse Family,0.63778,0.63778,241.8673,2.154,0.663229688,2,0,-8.03,1,0.848616761,221.594,0.14742,90.703,soul,3,Ocean Drive,1995
6616,Freddie King,1.33723,0.52797,263.65342,0.484,0.609636698,7,0.535,-11.832,1,0.526837034,255.936,0.52797,148.627,blues,3,Five Long Years,1971
6617,EPMD,0.73835,0.43802,196.91057,0,0.698291624,1,0.589,-7.481,1,0.433005077,177.296,0.28786,200.265,hip-hop,4,Check 1_2,1999
6618,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,0.03992,0.03992,260.44036,0,0.624573379,5,0.389,-7.545,0,0,253.858,0.03992,130.421,rap,5,Thug Love,0
6619,High Strung_ The,0.80994,0.43767,123.8722,0.148,0.59994467,0,0.86,-4.399,1,,114.556,0.25154,155.524,grunge,4,Show a Sign of Life,2003
6620,Socialburn,1.90641,0.58419,241.84118,0.508,0.634084945,9,0.777,-5.134,1,0.523166108,227.219,0.58419,91.231,grunge,4,Everyone (LP Version),2003
6621,Roger Miller,12.69996,0.8285,133.27628,0.136,0.65129754,11,0.742,-8.473,1,0.500015498,125.504,0.0403,37.965,honky tonk,4,My Pillow,0
6622,Sal Mineo,0.49672,0.0629,149.9424,0.258,0.449070899,0,0.263,-6.244,1,,149.942,0.0629,161.47,pop,4,Start Moving,0
6623,T-Bone Walker,0.74223,0.74223,174.96771,0.246,0.611942956,1,0.376,-15.852,1,,170.864,0.3827,87.056,blues,1,Mean Old World Blues,1983
6624,Black Debbath,1.11177,0.40025,276.21832,0,0.48040197,4,0.342,-5.812,1,,262.745,0.04538,84.157,blues,4,Ville Eyolf,2006
6625,Hatebreed,0.93842,0.34848,111.22893,0,0.832757431,1,0.583,-5.665,1,0.600969778,101.889,0.20118,202.65,punk,4,Mark My Words (Album Version),1997
6626,Dorothy Norwood,1.58593,1.58593,254.24934,2.188,0.418282514,5,0.503,-10.111,0,,239.566,1.27577,101.111,blues,5,Grace And Mercy Part II,0
6627,Small Faces,0.57889,0.0866,172.72118,0.322,0.582238344,2,0.325,-8.643,1,,163.463,0.0866,123.381,rock,4,Itchycoo Park,1967
6628,Bobby Hutcherson,0.87641,0.44991,399.51628,0.264,0.570900104,2,0.484,-12.321,0,0,387.199,0.23667,151.391,jazz,4,Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),0
6629,Gene Autry,0.86818,0.32792,155.53261,0,0.583646435,0,0.113,-15.971,1,,149.072,0.32792,107.718,country,4,Blueberry Hill,1992
6630,Mr. De,1.61013,0.54696,334.54975,1.421,0.443849187,0,0.881,-8.536,1,,325.045,0.28084,112.962,rap,4,Please Belive It,0
6631,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,1.46959,1.46959,212.4273,0.554,0.028237062,2,0.395,-20.274,0,,204.045,0.65603,37.42,los angeles,1,Mass No. 19 in D minor_ Requiem K626: Lacrimosa,0
6632,Bill & Gloria Gaither,1.25263,0.45144,290.06322,0.377,0.426882762,2,0.711,-14.492,1,0.274458635,281.304,0.45144,152.606,country,3,I Walked Today Where Jesus Walked,0
6633,Panic! At The Disco,1.07082,0.35175,210.25914,0.125,0.842368944,7,0.692,-5.72,0,0.727889463,208.242,0.16747,167.011,punk,4,I Constantly Thank God For Esteban (Album Version),2005
6634,The Fureys,0.46675,0.46675,398.10567,0.392,0.466331054,1,0.266,-14.28,1,,373.487,0.21462,120.083,folk,4,Con Alma,0
6635,Nestor Torres,0.27998,0.27998,201.482,0.717,0.485921286,5,0.241,-5.132,1,0.268306227,201.482,0.03254,122.985,jazz,1,Spanish Grease,0
6636,Birmingham Jubilee Singers,0.1327,0.1327,188.3424,0.52,0.338370155,11,0.387,-14.043,1,0,180.674,0.1327,108.049,gospel,1,Queen Street Rag (144826),0
6637,Poncho Sanchez,0.04972,0.04972,427.07546,0.136,0.577228503,1,0.2,-9.428,1,0,415.759,0.04972,213.718,jazz,5,Ju Ju,2001
6638,John Cale,1.14774,0.26562,307.22567,0.45,0.749317801,7,0.827,-14.399,1,0.376279502,291.033,0.04336,134.258,rock,4,Song Of The Valley,1985
6639,Los Cisnes,0.59118,0.59118,182.72608,0.258,0.625067009,4,0,-13.008,0,,177.772,0.29753,101.308,blues,1,Orgullo,0
6640,The Jordanaires,1.54421,0.35267,239.35955,0,0.382308283,0,0.778,-15.315,1,,234.022,0.35267,100.327,country,3,You Gave Me A Mountain,0
6641,Ana Popovic,0.5728,0.23265,263.83628,0.212,0.621616922,8,0.34,-5.212,1,,249.115,0.06299,177.362,blues,4,Shadow After Dark,2007
6642,Defari,3.19611,0.13689,178.72934,0.096,0.596172381,7,0.469,-5.132,1,0,178.729,0.13689,80.891,hip-hop,7,Xtra Thump (Featuring Tash from Tha Alkaholiks),2003
6643,Bounty Killer,1.54013,0.79086,205.29587,0.737,0.693287839,0,0.514,-5.758,1,,201.584,0.60284,159.798,dance,4,Cellular Phone,1995
6644,The Rolling Stones,1.69666,0.50954,274.18077,2.821,0.814829656,9,0.917,-8.899,1,,269.932,0.50954,104.503,blues,4,Stop Breaking Down (1994 Digital Remaster),0
6645,Bill & Gloria Gaither,0.6869,0.27702,235.78077,0.2,0.426882762,2,0.606,-9.456,1,,226.511,0.07208,145.907,country,4,I Never Shall Forget That Day (Reunion Album Version),0
6646,Gyptian,0.76929,0.35561,219.76771,0.537,0.687483205,2,0.82,-10.837,1,0.215080319,209.548,0.15846,147.436,reggae,4,What Are You Fighting For,0
6647,Professor Longhair,0.16741,0.16741,153.49506,0.305,0.611771113,10,0.524,-15.572,1,,147.958,0.16741,156.803,blues,1,Bald Head,1980
6648,Busdriver,0.83381,0.37289,316.21179,0,0.618002715,11,1,-7.64,0,0,312.784,0.14243,129.993,hip-hop,4,Sun Shower - Cadence Weapon Remix (Cd),2007
6649,Robert Palmer,0.46745,0.46745,184.34567,0,0.755566398,2,0.007,-8.105,1,,184.346,0.2276,126.513,soul,4,Some Guys Have All The Luck,1981
6650,Fastway,0.77798,0.34385,318.9024,0.12,0.568897347,9,0.352,-14.612,1,0.611702203,300.652,0.13011,134.819,metal,4,Heft*,0
6651,Alain Turban,0.31433,0.31433,186.51383,0,0.411939008,3,0.522,-10.32,1,,178.387,0.31433,116.086,chanson,1,LHomme au trapAze volant,0
6652,Cut Copy,0.53985,0.06933,289.04444,0,0.769944259,11,0.637,-2.846,0,0.522733261,280.874,0.06933,128.006,alternative,4,Cold Youth,2008
6653,Teenage Fanclub,0.56249,0.06875,221.41342,0.51,0.684894723,5,0.915,-7.603,1,0.585452852,210.75,0.06875,122.002,pop,4,Its All In My Mind,2005
6654,Maire Brennan,17.21319,5.72079,113.55383,5.532,0.576053723,7,0.466,-19.195,1,0.334706549,102.336,5.72079,67.76,folk,3,Bi Thus A Mo Shuile (LP Version),0
6655,2 Minutos,1.0544,1.0544,52.32281,0,0.591846288,7,0.108,-14.089,1,,52.323,0.62369,103.54,punk,4,14 Botellas,1994
6656,Paul Stanley,0.81934,0.3856,191.55546,0,0.588382122,5,0.477,-7.196,1,0.705023456,185.905,0.3856,140.172,rock,4,Move On,1978
6657,Daryl Hall & John Oates,0.74369,0.74369,276.6624,0.409,0.664924362,9,0.704,-12.086,1,,266.269,0.48832,118.427,pop,4,Only Love,1990
6658,Georges Delerue,0.93579,0.43261,85.91628,0.166,0.567800601,4,0.584,-10.7,0,,79.929,0.43261,130.221,jazz,3,AurAle et CA(c)line,0
6659,Liam OFlynn,1.26295,0.21225,234.10893,0.293,0.444205744,0,0.679,-9.148,1,,225.785,0.21225,122.425,folk,5,Romeos Exile,1995
6660,DJ Spinn,0.50438,0.25611,193.69751,0.061,0.515310233,1,0.073,-12.369,0,,188.732,0.13228,240.5,house,3,Times Up,0
6661,The California Cajun Orchestra,0.6153,0.31716,172.48608,0.583,0.302396562,7,0.335,-12.141,1,0.367154445,163.596,0.16772,201.578,blues,4,Lake Charles Two-Step,0
6662,Screamin Jay Hawkins,1.8477,0.71976,301.13914,0,0.719492291,10,0.605,-7.401,1,0.582918459,291.91,0.43833,116.01,rock,3,Whats Gonna Happen On the 8th Day,1996
6663,Floor,0.98272,0.20805,117.02812,0.258,0.522423829,4,0.446,-7.24,0,0.515357179,113.731,0.20805,156.179,metal,4,Assassin,2002
6664,Tiny Bradshaw,5.80129,0.43982,158.82404,0.247,0.40309526,0,0.33,-6.627,0,,155.678,0.17366,106.565,blues,4,Well Oh Well,2004
6665,Simon Harris,1.50928,0.20709,176.97914,0.183,0.39076084,1,0,-15.759,1,,169.152,0.04237,92.046,house,4,Sample Track 17,0
6666,Smut Peddlers,0.12656,0.12656,167.60118,0.078,0.613867472,11,0.568,-5.988,0,0.340922756,163.59,0.12656,116.638,rap,4,Playstation Generation,0
6667,Soul Mekanik,0.32033,0.32033,447.08526,1.245,0.490009428,7,0.677,-11.106,1,0,434.84,0.08379,125.584,house,4,Get Your Head Stuck On Your Neck,0
6668,Michael Whalen,0.05395,0.05395,77.29587,0,0.45660506,0,0,-11.568,1,,77.296,0.05395,163.12,meditation,4,Gail Wakes Up,0
6669,Kiss,0.14283,0.14283,290.84689,1.042,0.589763812,8,0.58,-6.558,1,,282.79,0.14283,126.418,rock,4,Stand (Album Version),0
6670,Rory Block,1.66615,0.26684,111.46404,0.224,0.513829587,2,0.203,-16.037,1,0,99.706,0.26684,85.981,blues,4,Blues Again,0
6671,Taking Back Sunday,0.58529,0.16739,223.39873,0.107,0.911599657,7,0.795,-4.495,1,0.672441214,208.086,0.16739,147.745,metal,4,I Am Fred Astaire (Album Version),2004
6672,Memphis Jug Band,0.78794,0.36894,187.53261,0.16,0.506126774,2,0,-17.186,0,,183.629,0.16683,141.185,country,4,Memphis Jug,2001
6673,Eddy Raven,0.84453,0.34239,164.64934,0.259,0.464994319,9,0.773,-14.264,1,0,154.976,0.17111,118.704,blues,4,I Could Use Another You (Digital Re-Recording),0
6674,Fred Merpol,0.59441,0.59441,345.10322,0,0.377366436,7,0.843,-14.855,0,,345.103,0.31432,101.954,pop,1,Nayez crainte mesdames,0
6675,Mariah Carey Featuring Da Brat & JD,2.51451,1.89363,314.122,2.241,0.934935267,4,0.189,-10.728,1,,308.413,1.89363,95.138,pop,4,Honey,1997
6676,Christina Aguilera,0.74594,0.31853,236.95628,0.287,0.831240277,8,0.481,-3.924,1,,227.637,0.10483,139.99,pop,4,Beautiful,2002
6677,Irma Thomas,0.63325,0.17698,190.9024,0.373,0.623823768,3,0.287,-11.975,1,0,182.364,0.17698,131,blues,4,We All Need Love,2008
6678,Black Debbath,0.52772,0.04656,257.82812,0,0.48040197,8,0,-6.979,1,,253.498,0.04656,128.646,blues,5,"TredveAY=rsfurua PAY= AskA,y",0
6679,Steve Harvey,2.46651,0.78941,268.45995,0,0.7244705,11,0.132,-9.965,0,0.372530039,258.206,0.24823,71.229,rock,3,What Woman Really Wear To Bed,0
6680,Neil Diamond,1.13198,0.46861,267.57179,0.386,0.817635146,5,0.886,-9.413,1,0.215080319,259.796,0.46861,91.302,rock,4,Reminisce For A While (Sung With Raul Malo),1996
6681,Antonis Remos,1.30278,0.27537,94.51057,0,0.299117766,2,0.491,-9.406,0,,94.511,0.27537,116.828,folk,3,Min Tou Milate Tou Pediou,0
6682,Bruno Sanfilippo,0.50522,0.50522,398.602,0,0.540971095,3,1,-16.864,1,,384.993,0.50522,179.547,chill-out,1,The Fourth Wish,2006
6683,2raumwohnung,0.68334,0.19784,272.95302,0.154,0.664559979,7,1,-9.846,1,0.639248489,266.449,0.19784,124.023,house,3,MA$?dchen mit Plan,2002
6684,Henry Mancini,1.0936,0.56479,187.74159,0.165,0.695422285,5,0.029,-11.088,1,0,181.243,0.30334,118.719,pop,4,National Fencibles March,0
6685,Cindy Morgan,2.75523,0.71582,295.10485,0,0.54474949,2,0.696,-10.602,1,0.272923667,279.307,0.3893,94.315,ccm,5,I Will Be Free (LP Version),0
6686,John D. Loudermilk,0.48311,0.14244,124.39465,0,0.414244229,9,0.745,-8.039,1,0.408110884,112.774,0.14244,177.098,blues,4,Goin To Hell On A Sled,0
6687,Coldplay,0.7162,0.27254,269.34812,2.81,0.865021512,9,0.468,-6.294,1,0.701266353,259.535,0.27254,136.82,rock,4,The World Turned Upside Down,2005
6688,Foghat,1.30619,0.45667,501.2371,0,0.714201447,5,0.294,-9.817,1,0,487.851,0.24595,114.831,blues,4,Slow Ride [Live Version],1977
6689,The Meatmen,0.48656,0.16868,216.81587,0.142,0.514064276,2,0.756,-6.439,1,,216.816,0.16868,193.361,punk,4,We Didnt Kill Each Other (But Didnt We Try) [Originally Performed by Dallas Wayne],0
6690,Gal Costa,3.30404,0.94112,242.9122,0,0.692615861,5,0.677,-25.63,1,0.454192988,224.624,0.94112,145.099,pop,7,Meu Bem Meu Mal (Mi Bien Mi Mal),0
6691,Pinchers,1.79953,0.50489,229.01506,2.368,0.558384455,11,0.165,-13.229,1,0,216.474,0.18082,92.01,dance,4,Dont Do That,0
6692,T.I.,0.47152,0.05833,258.92526,0,0.842673051,6,0.465,-5.81,0,,258.925,0.05833,148.877,rap,4,Why U Mad At Me (Explicit Screwed Version),2004
6693,Britny Fox,0.88063,0.47525,285.02159,0.225,0.583654099,11,0.967,-12.159,1,0.48456253,267.523,0.27307,149.01,metal,4,Over And Out [Album Version],1991
6694,Olivia Ruiz,0.58197,0.58197,230.24281,0,0.621201748,8,0.701,-5.106,1,0.471578248,226.975,0.29244,104,chanson,4,EnervA(c),2004
6695,Fall Out Boy,0.42615,0.03927,275.3824,0,0.93796475,4,0.292,-3.214,1,0.685642424,271.325,0.03927,155.038,punk,4,(Coffees For Closers),2008
6696,Year of Desolation,2.15996,0.557,337.76281,0.354,0.550458405,1,0.247,-5.623,1,0,337.763,0.557,223.323,metal,7,The Legend of Yellow Boobie,2005
6697,Olive,1.0885,0.20232,211.35628,0,0.607562417,5,0.381,-10.616,1,,197.033,0.20232,135.111,hip-hop,4,Youre Not Alone,0
6698,HardNox,1.16571,0.33719,228.80608,0.299,0.513081378,2,0,-5.675,1,,228.806,0.12928,144.038,hip-hop,4,White Girl Who Can Dance,0
6699,Tim Hornsby,0.3091,0.3091,89.62567,3.698,0.085081046,1,1,-17.51,1,,89.626,0.3091,150.655,trance,1,Protect You,0
6700,Michael Bloomfield,1.06785,0.53899,137.69098,0.311,0.495066661,7,0.201,-12.963,1,0,125.852,0.53899,121.218,blues,4,Have Thine Own Way,0
6701,Jerry Reed,0.94875,0.45377,135.18322,0.183,0.584007553,5,0.205,-13.941,1,0.375984302,130.827,0.20934,121.371,country,4,Woman Shy,1967
6702,Gene Autry,0.51509,0.51509,163.52608,3.425,0.583646435,2,0.386,-17.123,1,,163.526,0.08697,81.829,country,4,Frankie And Johnny,1996
6703,Les Brown,0.21859,0.21859,203.7024,0.131,0.529788041,1,0.231,-12.903,1,,190.769,0.21859,140.97,blues,1,Take The A Train,0
6704,John Hammond,0.06081,0.06081,162.71628,0.311,0.590692918,5,0.68,-11.726,1,,148.434,0.06081,95.434,blues,1,Big Boss Man,1965
6705,1. Futurologischer Congress,0.98909,0.32518,204.93016,0.072,0.374763103,0,0.725,-10.644,1,,197.114,0.15487,146.036,rock,4,Machinenfunk,1982
6706,Deftones,0.8844,0.54489,203.59791,3.593,0.821697317,7,0.332,-3.145,1,0.715502169,197.857,0.54489,178.339,rap,5,Korea (LP Version),2000
6707,POLINA,0.29059,0.29059,193.59302,0.247,0.490989294,5,0,-9.335,0,,186.717,0.12494,182.153,pop,1,Kenourgios Erotas,0
6708,Aaron Watson,0.86458,0.43766,170.84036,0.2,0.658016592,7,0.863,-9.909,1,0.345802234,160.978,0.23063,138.471,honky tonk,4,Thats What I Like About a Country Song,2008
6709,Eagles Of Death Metal,0.24908,0.24908,215.64036,0,0.761986351,7,0.356,-4.462,1,,207.215,0.12278,237.831,rock,4,(I Used To Couldnt Dance) Tight Pants,2008
6710,Ann Nesby,1.3119,0.18308,230.79138,0,0.447913958,0,0.633,-9.884,1,,220.444,0.18308,107.466,house,4,Im Going All The Way (Album),0
6711,Peter Hunningale,0.6248,0.26313,226.87302,0.229,0.415140368,9,0.735,-10.003,0,,223.945,0.26313,165.898,rock,4,Too Late,0
6712,The Continentals,0.92426,0.38878,179.06893,0.078,0.442030513,5,0.78,-12.55,1,0.302724051,169.645,0.12104,111.199,samba,3,Merry Christmas Baby,0
6713,Marilyn Horne,4.23832,0.14326,164.62322,5.01,0.445858671,10,0.342,-25.677,0,,147.11,0.14326,59.863,opera,5,Mighty Lak a Rose,0
6714,Kiprich,0.7491,0.15168,186.17424,0,0.558878292,2,0.389,-6.504,1,,180.762,0.15168,101.214,dance,4,Hot Girls,0
6715,Cocoa Tea,0.42134,0.42134,162.35057,0.164,0.595645309,1,0.625,-17.422,1,0.212045406,147.946,0.2102,146.474,dance,4,Cant Stop Cocoa Tea,1991
6716,Rolfe Kent,0.73398,0.73398,48.69179,2.368,0.549033905,1,0,-26.128,0,,43.984,0.73398,69.986,soundtrack,1,Mark Practices,0
6717,Arc Angels,0.37985,0.37985,320.31302,0,0.588932086,2,0.293,-5.521,1,0.265861049,315.472,0.12483,120.032,blues,4,Crave and Wonder,0
6718,Mike Bloomfield,0.84279,0.49397,284.1073,0.293,0.495066661,3,0.42,-12.727,1,,274.582,0.3231,167.553,blues,4,Junko partner,1996
6719,Toots Thielemans,0.64124,0.12537,181.55057,2.264,0.641172818,5,0.386,-18.006,1,,172.669,0.12537,121.971,jazz,3,The Windmills Of Your Mind,0
6720,50 Cent,1.45037,0.13123,255.63383,0.096,0.88348708,6,0.225,-3.084,1,,253.457,0.13123,92.649,rap,4,U Not Like Me,2002
6721,Lyrics Born,0.49423,0.09119,233.32526,0,0.577158124,8,0.553,-5.755,0,0.38293509,228.043,0.09119,151.051,hip-hop,4,Is It The Skin Im In?,2008
6722,John Hammond,0.68524,0.68524,198.29506,0,0.590692918,4,0.822,-13.129,0,,190.009,0.4488,130.99,blues,1,Aint That Loving You Baby,0
6723,Pumpkin Buzzard,1.4952,0.95661,120.00608,4.191,0.391108885,0,0.004,-18.682,0,,120.006,0.95661,111.004,metal,7,Requiem Blaster,0
6724,Mikey Dread,0.09449,0.09449,289.64526,0,0.58568315,5,0.561,-6.46,0,0.379523324,280.201,0.09449,137.746,reggae,4,Problems,0
6725,Pagan Wanderer Lu,0.42957,0.42957,117.28934,0,0.453600539,0,0.665,-4.952,1,0.299877488,106.04,0.26079,140.247,indie,4,Crustaceans As Castanets,0
6726,Chris Rea,0.77958,0.24352,236.35546,2.252,0.643182773,3,0.645,-7.186,0,0.758410319,228.902,0.24352,110.1,rock,4,Josephine (French Edit),2008
6727,Wilks,0.69892,0.06642,257.04444,0,0.351182454,6,0.565,-6.736,1,,257.044,0.06642,94.997,hip-hop,4,That you fool ed me,0
6728,The Del McCoury Band,1.05208,0.48219,134.68689,0.171,0.608703568,5,0.918,-11.197,1,0.265861049,127.083,0.07017,106.218,bluegrass,4,Dont You Think Its Time To Go,0
6729,David Benoit,1.90054,0.28918,274.1024,0,0.609742243,0,0.413,-10.03,1,0.544577102,263.68,0.28918,152.077,jazz,5,Frieda,2000
6730,4Him,0.84133,0.44195,269.06077,0,0.565089892,8,0.593,-10.925,1,0.375984302,259.872,0.44195,150.049,ccm,4,He Never Changes,0
6731,Martina McBride,0.48475,0.48475,160.62649,0.205,0.614870934,0,0.899,-6.94,1,0.38293509,152.143,0.25522,131.074,country,4,Pick Me Up On Your Way Down,2005
6732,Irwin Goodman,0.34254,0.34254,194.32444,3.866,0.517480572,2,0.65,-12.374,1,,187.907,0.18476,189.997,pop,4,Yhteinen koti,2001
6733,Lole y Manuel,0.64021,0.64021,141.66159,0.602,0.571833796,6,0.267,-16.465,1,,133.654,0.64021,85.472,flamenco,4,Aljarafe,1992
6734,32 Leaves,0.62183,0.19404,233.66485,0.148,0.646880871,11,0,-6.446,1,0.662493161,220.247,0.19404,137.951,rock,3,Way Beyond,2009
6735,Barbara Carr,0.49873,0.49873,147.66975,0.438,0.385681279,4,0.303,-7.8,1,0.513189736,135.082,0.15301,89.157,soul,4,Dont Knock Love,0
6736,Louie Ramirez,0.50051,0.02816,174.10567,0,0.330520763,5,0.504,-8.192,1,,174.106,0.02816,125.028,salsa,4,Its Not What You Say,1968
6737,Ol Dirty Bastard,0.10666,0.10666,180.45342,0.59,0.694098145,7,0.165,-3.949,1,0.386790177,175.444,0.10666,90.473,hip-hop,4,Destiny Ft: Lesk One,0
6738,Tito PuentA(c),0.6263,0.06131,362.50077,0.313,0.722105298,1,0.543,-25.499,1,,349.066,0.06131,112.566,salsa,4,Bata 6/8,1987
6739,Tammy Wynette,1.427,0.65151,148.00934,0.341,0.606118646,9,0.842,-13.18,1,0,141.299,0.26377,76.907,honky tonk,4,It Is No Secret (What God Can Do),0
6740,Juana Molina,0.29514,0.29514,401.65832,0.266,0.70366489,1,0.866,-14.129,1,0.649989756,381.185,0.05229,124.754,folk,4,El Perro,2003
6741,Keep Of Kalessin,0.90998,0.43034,340.4273,0.113,0.637995287,5,0.092,-5.298,1,0.480238748,336.904,0.18457,127.585,metal,4,As Mist Lay Silent Beneath,1999
6742,Nick Ingman,0.80515,0.35613,110.15791,3.419,0.4074304,2,0.753,-20.678,0,0.233601929,101.93,0.35613,133.369,jazz,4,Kumal & Sangha,0
6743,Mikey Dread,0.71823,0.35465,246.02077,0,0.58568315,1,0.009,-15.011,0,,226.191,0.35465,162.009,reggae,4,Your Love,0
6744,Marilyn Horne,0.5804,0.5804,109.37424,5.422,0.445858671,9,0.753,-22.417,1,,96.792,0.30759,109.257,opera,4,Nana,0
6745,Mongo Santamaria,0.29056,0.29056,198.5824,0.241,0.540037749,5,0.5,-12.272,1,0.27354544,194.426,0.07259,142.198,jazz,1,Eres Tu,0
6746,Styles P,0.6379,0.05968,229.14567,0,0.743792498,3,0.489,-5.587,1,0.240040556,218.157,0.05968,98.299,rap,4,Back On My New S*** (feat. Tre Williams),0
6747,The Advantage,0.59337,0.28029,99.00363,0.257,0.613572487,6,0.756,-8.096,1,0.514298331,99.004,0.13448,184.283,rock,4,Ducktails - Moon,0
6748,Captain Hollywood Project,1.37906,0.96833,338.36363,0,0.524821393,7,0.462,-8.67,1,0.334706549,333.142,0.76197,150.014,pop,4,The Way Love Is,1995
6749,Pepe Romero,5.76063,4.80864,397.06077,5.625,0.496905061,2,0.626,-30.478,1,,382.816,4.80864,132.053,flamenco,3,Mallorca_ Op.202 - transcr. Marc Switzer,0
6750,Kathy Troccoli,0.8411,0.07877,251.29751,0.282,0.533659594,7,0.626,-10.851,1,0,238.515,0.07877,79.744,ccm,4,Never My Love,1994
6751,Saman,0.58913,0.24413,339.06893,0.212,0.767815064,1,0.99,-9.163,1,,327.663,0.07464,174.108,folk,3,Akhm Nakon,0
6752,The Maine,0.2063,0.2063,209.00526,0.076,0.895297125,0,0.738,-4.92,1,0.84967867,205.827,0.2063,130.031,pop,4,You Left Me,2008
6753,Major Lazer,0.93139,0.46145,352.02567,0,0.400674505,1,0.487,-5.929,1,0.215080319,352.026,0.23405,127.873,house,4,Keep It Going Louder (Tom Stephan Harder Mix),0
6754,Josh Groban,0.05314,0.05314,311.14404,0,0.765357013,5,0.247,-9.55,0,0.439202489,311.144,0.05314,140,pop,3,February Song [Live],2008
6755,Jimmy Cliff,0.66556,0.66556,216.45016,0.188,0.672199944,5,0.461,-11.675,1,0.270775999,205.578,0.06711,83.712,reggae,7,Million Teardrops,0
6756,Bruce Rowland,0.57824,0.57824,93.09995,0.137,0.443162398,0,1,-27.011,1,0,86.181,0.2152,85.774,easy listening,1,You Should Be Free,0
6757,Bryan Ferry,2.40824,2.40824,194.61179,5.817,0.69480252,1,1,-8.903,1,,178.387,2.23977,149.435,rock,1,2HB (1999 Digital Remaster),1976
6758,Jimmie Vaughan,1.23161,0.30921,260.72771,4.569,0.631662672,10,0.038,-9.508,1,,245.65,0.30921,128.713,blues,4,Dont Cha Know,1994
6759,Alice In Chains,1.45505,0.21085,239.35955,0,0.79633706,8,0.772,-4.994,1,0.692961319,235.967,0.21085,96.941,grunge,4,Take Her Out,2009
6760,Billie Jo Spears,0.1957,0.1957,173.68771,0.961,0.523714637,2,0.407,-12.957,1,,161.367,0.03501,185.583,country,4,57 Chevrolet,1990
6761,Johnny Horton,0.29457,0.29457,148.79302,0.238,0.610427725,9,0.848,-8.601,1,,138.791,0.12941,179.311,country,1,The Battle Of New Orleans,1959
6762,Delbert McClinton,0.48834,0.48834,105.35138,0.142,0.699924765,7,0.371,-11.187,0,0,95.289,0.21487,112.053,blues,4,Lover In Demand,2000
6763,White Heart,0.8542,0.28908,184.68526,0.247,0.477364753,5,0.601,-9.579,1,0.261733308,181.354,0.28908,104.52,ccm,4,Speed Of Sound (Emergency Broadcast Album Version),0
6764,Shamen,1.89189,0.45317,600.37179,0.427,0.605880471,4,0.287,-7.512,0,0.265861049,588.121,0.2139,83.497,house,3,Transamazonia (Deep Dish No Doze Mix),1995
